State,Year,Month,Solar_MWh,Wind_MWh,Temp,Precip,Wind_Capacity,Solar_Capacity
DE,2005,2,6235.55,114350.0,36.7,2.12,0.0,0.0
DE,2006,2,16185.72,53284.0,37.1,1.53,0.0,0.0
DE,2007,2,6275.1,1448.0,29.6,2.49,0.0,0.0
DE,2008,2,224.13,164893.0,39.1,3.66,0.0,0.0
DE,2009,2,42805.28,113537.0,38.5,0.44,0.0,0.0
DE,2010,2,35822.68,27278.0,31.4,3.85,0.0,0.0
DE,2011,2,27453.96,12291.0,38.8,2.36,0.0,0.0
DE,2012,2,54169.03,6172.0,41.1,2.21,0.0,0.0
DE,2013,2,4545.84,766086.0,35.9,2.67,0.0,0.0
DE,2014,2,3221.95,748.0,33.9,4.54,0.0,0.0
DE,2015,2,1769.72,184141.0,26.3,2.32,0.0,0.0
DE,2016,2,4252.6,7912.0,38.5,3.79,0.0,0.0
DE,2017,2,909.71,11420.0,44.4,1.24,0.0,0.0
DE,2018,2,329.6,88015.0,43.2,4.97,0.0,0.0
DE,2019,2,1323.7,85.0,38.7,3.47,0.0,0.0
DE,2020,2,13979.5,267161.0,42.0,3.29,0.0,0.0
DE,2000,3,896035.78,67511.0,48.7,7.01,0.0,0.0
DE,2001,3,134.77,10927.0,41.2,5.61,0.0,0.0
DE,2002,3,1502.91,257746.0,46.4,4.77,0.0,0.0
DE,2003,3,30.0,13579.0,45.1,4.13,0.0,0.0
DE,2004,3,269443.17,35859.0,46.1,2.7,0.0,0.0
DE,2005,3,729313.22,108168.0,40.1,4.11,0.0,0.0
DE,2006,3,23981.66,208.0,44.6,0.29,0.0,0.0
DE,2007,3,1017.58,238573.0,45.2,3.42,0.0,0.0
DE,2008,3,5074.43,56071.0,45.7,3.08,0.0,0.0
DE,2009,3,21125.99,45020.0,43.3,2.36,0.0,0.0
DE,2010,3,11454.11,24515.0,48.1,6.46,0.0,0.0
DE,2011,3,3170.89,2161.0,43.9,4.05,0.0,0.0
DE,2012,3,5265.41,88601.0,52.4,1.07,0.0,0.0
DE,2013,3,11305.68,100308.0,40.5,3.54,0.0,0.0
DE,2014,3,25345.68,1556.0,39.6,3.87,0.0,0.0
DE,2015,3,9521.18,161246.0,40.0,4.53,0.0,0.0
DE,2016,3,345.98,59222.0,49.7,1.73,0.0,0.0
DE,2017,3,569.85,46374.0,43.8,4.46,0.0,0.0
DE,2018,3,68091.5,14256.0,40.5,4.09,0.0,0.0
DE,2019,3,56957.58,6289.0,43.2,3.59,0.0,0.0
DE,2020,3,39360.38,668084.0,49.6,3.64,0.0,0.0
DE,2000,4,78185.4,1251.0,52.4,3.83,0.0,0.0
DE,2001,4,6736.24,82147.0,53.9,1.84,0.0,0.0
DE,2002,4,5171.01,12344.0,57.1,4.04,0.0,0.0
DE,2003,4,2616.66,22581.0,52.0,3.46,0.0,0.0
DE,2004,4,7021.89,79845.0,54.7,5.5,0.0,0.0
DE,2005,4,1404.26,56.0,54.3,3.88,0.0,0.0
DE,2006,4,508.79,232519.0,56.3,3.16,0.0,0.0
DE,2007,4,2233.32,80468.0,51.0,5.91,0.0,0.0
DE,2008,4,24425.73,8935.0,55.4,3.34,0.0,0.0
DE,2009,4,1412239.6,312222.0,55.0,5.3,0.0,0.0
DE,2010,4,213.09,9975.0,57.5,1.91,0.0,0.0
DE,2011,4,2308.91,27820.0,57.2,3.3,0.0,0.0
DE,2012,4,70.0,97158.0,55.0,2.71,0.0,0.0
DE,2013,4,288518.97,295.0,54.6,3.68,0.0,0.0
DE,2014,4,877334.7,283789.0,52.9,4.4,0.0,0.0
DE,2015,4,24641.58,72313.0,54.2,3.13,0.0,0.0
DE,2016,4,1135.06,63031.0,53.1,2.73,0.0,0.0
DE,2017,4,5836.24,30838.0,59.6,2.63,0.0,0.0
DE,2018,4,20821.79,2276.0,51.6,3.4,0.0,0.0
DE,2019,4,12474.73,94670.0,58.7,3.57,0.0,0.0
DE,2020,4,3712.62,84351.0,52.0,3.96,0.0,0.0
DE,2000,5,6137.36,840.0,64.7,3.36,0.0,0.0
DE,2001,5,13313.12,146091.0,63.2,3.8,0.0,0.0
DE,2002,5,32885.95,72679.0,62.7,3.2,0.0,0.0
DE,2003,5,11070.69,48712.0,59.0,4.79,0.0,0.0
DE,2004,5,385.92,15782.0,69.6,3.15,0.0,0.0
DE,2005,5,635.63,8010.0,58.4,4.61,0.0,0.0
DE,2006,5,80696.91,497563.0,63.0,1.84,0.0,0.0
DE,2007,5,66082.94,1213.0,64.3,1.15,0.0,0.0
DE,2008,5,43442.78,151210.0,60.9,5.55,0.0,0.0
DE,2009,5,83415.35,10798.0,63.8,5.01,0.0,0.0
DE,2010,5,8104.25,22132.0,66.2,2.21,0.0,0.0
DE,2011,5,6064.37,76569.0,66.4,2.38,0.0,0.0
DE,2012,5,2953.47,55.0,67.8,2.44,0.0,0.0
DE,2013,5,8324.5,307097.0,63.7,2.89,0.0,0.0
DE,2014,5,1566.38,61894.0,64.9,3.06,0.0,0.0
DE,2015,5,567.53,8772.0,67.9,1.5,0.0,0.0
DE,2016,5,2677.35,220948.0,61.7,5.88,0.0,0.0
DE,2017,5,27609.68,16361.0,62.8,5.68,0.0,0.0
DE,2018,5,1633377.28,21225.0,68.3,6.99,0.0,0.0
DE,2019,5,249.0,92984.0,66.9,4.48,0.0,0.0
DE,2020,5,2629.41,354.0,60.8,2.63,0.0,0.0
DE,2000,6,89.0,199415.0,73.0,4.91,0.0,0.0
DE,2001,6,333585.72,43590.0,73.5,5.1,0.0,0.0
DE,2002,6,1005613.6,39316.0,73.0,2.92,0.0,0.0
DE,2003,6,27421.94,15018.0,70.0,6.4,0.0,0.0
DE,2004,6,1268.34,2392.0,71.3,3.43,0.0,0.0
DE,2005,6,6470.65,103569.0,72.7,4.31,0.0,0.0
DE,2006,6,26713.54,93071.0,72.1,9.64,0.0,0.0
DE,2007,6,13988.46,687.0,72.9,3.2,0.0,0.0
DE,2008,6,4082.53,164988.0,75.2,3.4,0.0,0.0
DE,2009,6,6773.47,74560.0,70.9,5.6,0.0,0.0
DE,2010,6,14852.53,45323.0,77.4,2.13,0.0,0.0
DE,2011,6,43089.1,11125.0,74.3,1.86,0.0,0.0
DE,2012,6,12564.18,4778.0,72.9,2.99,0.0,0.0
DE,2013,6,431.23,711769.0,73.5,9.56,0.0,0.0
DE,2014,6,710.27,1089.0,72.8,2.59,0.0,0.0
DE,2015,6,90424.93,154833.0,73.6,9.01,0.0,0.0
DE,2016,6,72960.4,10245.0,72.4,3.72,0.0,0.0
DE,2017,6,53167.7,20089.0,73.6,2.32,0.0,0.0
DE,2018,6,97266.6,94247.0,72.6,3.97,0.0,0.0
DE,2019,6,8111.84,49.0,73.8,5.01,0.0,0.0
DE,2020,6,6673.54,442350.0,73.8,2.51,0.0,0.0
DE,2000,7,3300.17,83517.0,72.8,6.03,0.0,0.0
DE,2001,7,9119.94,7754.0,72.9,4.96,0.0,0.0
DE,2002,7,1750.3,279532.0,78.0,2.41,0.0,0.0
DE,2003,7,634.17,17082.0,76.3,5.35,0.0,0.0
DE,2004,7,2921.37,28410.0,76.1,5.85,0.0,0.0
DE,2005,7,28467.21,112713.0,77.9,5.13,0.0,0.0
DE,2006,7,1875659.71,287.0,78.3,5.13,0.0,0.0
DE,2007,7,274.53,275923.0,76.1,2.5,0.0,0.0
DE,2008,7,2923.49,53414.0,77.4,4.51,0.0,0.0
DE,2009,7,98.0,55826.0,74.5,2.55,0.0,0.0
DE,2010,7,337895.63,21556.0,79.9,4.29,0.0,0.0
DE,2011,7,1092433.79,2607.0,80.6,3.7,0.0,0.0
DE,2012,7,29930.02,120525.0,80.9,3.16,0.0,0.0
DE,2013,7,1340.19,106934.0,79.2,6.57,0.0,0.0
DE,2014,7,7070.63,870.0,75.8,5.24,0.0,0.0
DE,2015,7,23695.12,199325.0,76.9,3.33,0.0,0.0
DE,2016,7,13880.96,99743.0,79.6,5.53,0.0,0.0
DE,2017,7,4716.15,50995.0,78.4,8.04,0.0,0.0
DE,2018,7,7598.42,14374.0,77.2,5.77,0.0,0.0
DE,2019,7,18244.94,4971.0,79.8,3.41,0.0,0.0
DE,2020,7,51105.99,756559.0,80.8,6.37,0.0,0.0
DE,2000,8,13485.96,1243.0,73.1,4.55,0.0,0.0
DE,2001,8,455.66,210651.0,76.7,6.27,0.0,0.0
DE,2002,8,2063.88,11593.0,78.0,2.88,0.0,0.0
DE,2003,8,103113.15,17477.0,76.5,5.17,0.0,0.0
DE,2004,8,83397.17,70813.0,74.0,6.51,0.0,0.0
DE,2005,8,66654.62,84.0,77.9,2.49,0.0,0.0
DE,2006,8,109594.23,612044.0,77.1,1.55,0.0,0.0
DE,2007,8,8850.99,81521.0,76.6,3.57,0.0,0.0
DE,2008,8,7635.98,21071.0,73.4,1.02,0.0,0.0
DE,2009,8,3422.72,282516.0,77.2,8.23,0.0,0.0
DE,2010,8,10731.1,13475.0,77.0,3.38,0.0,0.0
DE,2011,8,1849.46,51178.0,75.5,10.04,0.0,0.0
DE,2012,8,670.09,105287.0,76.8,5.82,0.0,0.0
DE,2013,8,3517.35,12198.0,73.4,6.01,0.0,0.0
DE,2014,8,29366.15,253.0,72.6,4.37,0.0,0.0
DE,2015,8,2036272.64,246751.0,75.1,2.81,0.0,0.0
DE,2016,8,310.0,35775.0,78.6,3.03,0.0,0.0
DE,2017,8,3150.31,43621.0,74.0,7.91,0.0,0.0
DE,2018,8,92.0,18181.0,78.6,4.53,0.0,0.0
DE,2019,8,310769.87,2164.0,76.4,3.14,0.0,0.0
DE,2020,8,990472.6,136258.0,77.4,8.85,0.0,0.0
DE,2000,9,25876.57,87206.0,66.2,5.48,0.0,0.0
DE,2001,9,1203.72,1358.0,66.5,2.1,0.0,0.0
DE,2002,9,6176.37,184308.0,70.1,6.14,0.0,0.0
DE,2003,9,23189.52,96623.0,69.3,5.84,0.0,0.0
DE,2004,9,12991.16,44792.0,69.4,3.78,0.0,0.0
DE,2005,9,3941.32,11750.0,71.9,0.59,0.0,0.0
DE,2006,9,6498.38,4796.0,66.3,6.6,0.0,0.0
DE,2007,9,16285.26,798362.0,70.0,1.3,0.0,0.0
DE,2008,9,46236.23,738.0,69.6,4.38,0.0,0.0
DE,2009,9,12193.54,196938.0,66.9,5.18,0.0,0.0
DE,2010,9,409.26,11409.0,71.4,3.71,0.0,0.0
DE,2011,9,1853.72,19278.0,70.7,4.17,0.0,0.0
DE,2012,9,92950.69,51770.0,68.4,3.76,0.0,0.0
DE,2013,9,72919.61,65.0,66.7,1.08,0.0,0.0
DE,2014,9,59184.64,732302.0,69.1,3.59,0.0,0.0
DE,2015,9,96519.05,49512.0,72.0,3.2,0.0,0.0
DE,2016,9,8425.87,16256.0,72.0,9.98,0.0,0.0
DE,2017,9,6428.67,287568.0,69.8,2.57,0.0,0.0
DE,2018,9,3118.49,15724.0,73.6,6.61,0.0,0.0
DE,2019,9,8836.35,64469.0,71.6,1.32,0.0,0.0
DE,2020,9,1661.13,97645.0,68.9,4.34,0.0,0.0
DE,2000,10,601.86,10250.0,57.6,0.31,0.0,0.0
DE,2001,10,2844.08,154.0,57.6,0.94,0.0,0.0
DE,2002,10,29773.35,267754.0,57.9,7.33,0.0,0.0
DE,2003,10,1844481.49,34670.0,55.8,3.94,0.0,0.0
DE,2004,10,263.73,56819.0,56.2,1.91,0.0,0.0
DE,2005,10,2783.47,16724.0,58.8,8.06,0.0,0.0
DE,2006,10,73.0,1155.0,56.2,5.56,0.0,0.0
DE,2007,10,290980.45,112527.0,64.1,4.78,0.0,0.0
DE,2008,10,1064335.87,45347.0,56.2,1.83,0.0,0.0
DE,2009,10,28437.94,1628.0,56.6,6.65,0.0,0.0
DE,2010,10,1178.53,147111.0,58.6,5.64,0.0,0.0
DE,2011,10,5994.62,108686.0,57.2,2.76,0.0,0.0
DE,2012,10,24227.6,25834.0,59.4,8.1,0.0,0.0
DE,2013,10,13004.86,14510.0,59.5,4.28,0.0,0.0
DE,2014,10,6555.43,2283.0,59.4,2.44,0.0,0.0
DE,2015,10,6240.9,596151.0,56.5,3.84,0.0,0.0
DE,2016,10,16537.45,706.0,60.3,2.87,0.0,0.0
DE,2017,10,45897.1,182810.0,62.4,3.59,0.0,0.0
DE,2018,10,11861.05,10685.0,60.2,5.04,0.0,0.0
DE,2019,10,400.7,8950.0,61.5,4.13,0.0,0.0
DE,2020,10,1814.94,44046.0,60.2,5.28,0.0,0.0
DE,2000,11,92398.59,87.0,44.6,2.45,0.0,0.0
DE,2001,11,69878.2,728559.0,51.5,0.57,0.0,0.0
DE,2002,11,58819.99,55277.0,45.8,5.5,0.0,0.0
DE,2003,11,103011.93,21831.0,51.5,5.07,0.0,0.0
DE,2004,11,8180.26,170992.0,48.6,4.58,0.0,0.0
DE,2005,11,6115.95,14598.0,50.1,3.47,0.0,0.0
DE,2006,11,3094.71,40000.0,50.9,5.61,0.0,0.0
DE,2007,11,8297.22,62745.0,46.4,1.53,0.0,0.0
DE,2008,11,1626.38,8354.0,45.4,4.73,0.0,0.0
DE,2009,11,589.27,107.0,50.6,4.55,0.0,0.0
DE,2010,11,2642.88,167310.0,47.5,2.03,0.0,0.0
DE,2011,11,38936.28,24442.0,50.8,3.62,0.0,0.0
DE,2012,11,1914066.6,45363.0,43.5,0.98,0.0,0.0
DE,2013,11,252.53,16900.0,45.1,2.48,0.0,0.0
DE,2014,11,2713.98,1183.0,44.6,3.96,0.0,0.0
DE,2015,11,41.0,94546.0,51.6,3.02,0.0,0.0
DE,2016,11,287424.35,50482.0,49.0,0.79,0.0,0.0
DE,2017,11,1045279.46,893.0,47.5,2.04,0.0,0.0
DE,2018,11,23904.04,107695.0,45.7,6.85,0.0,0.0
DE,2019,11,1212.08,121171.0,43.6,1.38,0.0,0.0
DE,2020,11,5541.41,30028.0,51.9,5.8,0.0,0.0
DE,2000,12,21358.01,11786.0,31.3,2.81,0.0,0.0
DE,2001,12,11595.06,2117.0,44.4,2.03,0.0,0.0
DE,2002,12,6484.11,576654.0,36.0,4.09,0.0,0.0
DE,2003,12,5678.35,681.0,37.8,5.83,0.0,0.0
DE,2004,12,16880.71,210675.0,39.0,2.78,0.0,0.0
DE,2005,12,50164.38,6470.0,35.6,3.71,0.0,0.0
DE,2006,12,10842.36,6542.0,43.9,1.94,0.0,0.0
DE,2007,12,412.11,42929.0,39.2,4.6,0.0,0.0
DE,2008,12,1866.61,127.0,40.7,5.25,0.0,0.0
DE,2009,12,99447.49,674926.0,37.1,7.71,0.0,0.0
DE,2010,12,67504.13,55272.0,31.7,2.1,0.0,0.0
DE,2011,12,52783.66,31796.0,43.4,3.14,0.0,0.0
DE,2012,12,104281.64,125186.0,44.2,3.96,0.0,0.0
DE,2013,12,7017.3,8973.0,40.4,4.96,0.0,0.0
DE,2014,12,5651.29,26204.0,41.0,3.85,0.0,0.0
DE,2015,12,2821.83,62984.0,50.8,4.62,0.0,0.0
DE,2016,12,7741.35,6301.0,39.2,2.95,0.0,0.0
DE,2017,12,1672.68,77.0,36.1,1.05,0.0,0.0
DE,2018,12,606.04,128456.0,41.4,4.82,0.0,0.0
DE,2019,12,2453.25,19005.0,40.0,4.07,0.0,0.0
DE,2020,12,27266.18,40016.0,40.0,6.03,0.0,0.0
FL,2000,1,1871264.66,15414.0,58.4,2.21,0.0,0.0
FL,2001,1,230.18,998.0,53.0,1.27,0.0,0.0
FL,2002,1,3062.62,70382.0,59.3,3.0,0.0,0.0
FL,2003,1,82.0,43525.0,52.2,1.5,0.0,0.0
FL,2004,1,263549.43,581.0,56.8,2.28,0.0,0.0
FL,2005,1,929166.91,84252.0,60.0,1.76,0.0,0.0
FL,2006,1,21829.37,101118.0,60.8,1.47,0.0,0.0
FL,2007,1,999.4,23395.0,61.3,2.53,0.0,0.0
FL,2008,1,4534.55,9648.0,58.3,2.85,0.0,0.0
FL,2009,1,26310.38,2528.0,57.2,1.85,0.0,0.0
FL,2010,1,11298.57,435944.0,52.5,4.23,0.0,0.0
FL,2011,1,5067.23,635.0,54.9,4.24,0.0,0.0
FL,2012,1,4417.6,155546.0,59.3,1.13,0.0,0.0
FL,2013,1,13787.93,4283.0,64.0,0.8,0.0,0.0
FL,2014,1,40625.64,7417.0,54.5,3.91,0.0,0.0
FL,2015,1,8594.73,23382.0,58.6,2.84,0.0,0.0
FL,2016,1,339.8,96.0,56.9,6.05,0.0,0.0
FL,2017,1,1539.08,599660.0,62.8,3.71,0.0,0.0
FL,2018,1,84216.47,55884.0,55.0,2.96,0.0,0.0
FL,2019,1,51401.38,23863.0,58.4,3.98,0.0,0.0
FL,2020,1,51585.65,119553.0,61.7,1.54,0.0,0.0
FL,2000,2,104259.14,17335.0,60.5,1.08,0.0,0.0
FL,2001,2,5122.91,25957.0,65.2,0.72,0.0,0.0
FL,2002,2,4252.16,91338.0,59.5,2.68,0.0,0.0
FL,2003,2,2577.97,7620.0,61.2,3.79,0.0,0.0
FL,2004,2,5314.2,147.0,59.3,5.25,0.0,0.0
FL,2005,2,1379.18,100317.0,60.8,2.47,0.0,0.0
FL,2006,2,499.7,27769.0,58.3,4.08,0.0,0.0
FL,2007,2,1557.48,38810.0,58.1,2.41,0.0,0.0
FL,2008,2,32074.28,12091.0,63.0,4.13,0.0,0.0
FL,2009,2,1679503.74,1126.0,57.3,1.32,0.0,0.0
FL,2010,2,176.09,109168.0,52.6,3.7,0.0,0.0
FL,2011,2,2978.52,51056.0,61.8,1.93,0.0,0.0
FL,2012,2,48.0,577.0,64.3,2.53,0.0,0.0
FL,2013,2,201240.08,162210.0,61.8,4.43,0.0,0.0
FL,2014,2,768633.86,104708.0,62.8,3.52,0.0,0.0
FL,2015,2,16932.75,22276.0,56.5,3.23,0.0,0.0
FL,2016,2,778.16,9320.0,59.4,3.25,0.0,0.0
FL,2017,2,3564.21,1487.0,65.5,1.88,0.0,0.0
FL,2018,2,13695.91,867411.0,69.2,2.4,0.0,0.0
FL,2019,2,8728.86,474.0,67.5,1.98,0.0,0.0
FL,2020,2,4180.79,200004.0,63.6,3.44,0.0,0.0
FL,2000,3,3661.54,4204.0,67.6,2.56,0.0,0.0
FL,2001,3,10843.38,4848.0,64.3,6.52,0.0,0.0
FL,2002,3,32248.17,40055.0,66.6,2.7,0.0,0.0
FL,2003,3,6856.79,100.0,69.8,6.47,0.0,0.0
FL,2004,3,264.58,485678.0,65.7,1.02,0.0,0.0
FL,2005,3,1198.37,126161.0,63.0,5.73,0.0,0.0
FL,2006,3,71130.52,25061.0,64.8,0.43,0.0,0.0
FL,2007,3,44786.61,222567.0,66.3,1.24,0.0,0.0
FL,2008,3,36854.21,14468.0,64.7,3.39,0.0,0.0
FL,2009,3,85791.28,66287.0,65.3,2.78,0.0,0.0
FL,2010,3,4770.12,101332.0,59.0,5.87,0.0,0.0
FL,2011,3,3807.74,13618.0,66.5,4.06,0.0,0.0
FL,2012,3,1805.51,213.0,70.3,2.34,0.0,0.0
FL,2013,3,5018.1,229518.0,59.1,1.94,0.0,0.0
FL,2014,3,1073.87,34827.0,63.5,5.2,0.0,0.0
FL,2015,3,389.08,53975.0,69.5,2.0,0.0,0.0
FL,2016,3,4053.3,14066.0,68.8,3.43,0.0,0.0
FL,2017,3,22641.63,1239.0,66.2,1.24,0.0,0.0
FL,2018,3,1357452.86,119666.0,63.0,2.15,0.0,0.0
FL,2019,3,148.53,55469.0,65.7,1.94,0.0,0.0
FL,2020,3,2309.94,1431.0,71.1,0.54,0.0,0.0
FL,2000,4,45.0,149540.0,68.1,2.1,0.0,0.0
FL,2001,4,143447.77,98331.0,70.0,0.99,0.0,0.0
FL,2002,4,564701.04,26073.0,73.6,2.41,0.0,0.0
FL,2003,4,11724.51,14767.0,69.4,2.86,0.0,0.0
FL,2004,4,513.3,1618.0,67.4,2.22,0.0,0.0
FL,2005,4,2242.77,741214.0,66.7,4.96,0.0,0.0
FL,2006,4,14212.53,508.0,72.4,1.44,0.0,0.0
FL,2007,4,6417.68,201381.0,68.4,2.15,0.0,0.0
FL,2008,4,2566.15,8988.0,69.5,3.41,0.0,0.0
FL,2009,4,2163.31,6463.0,69.6,3.72,0.0,0.0
FL,2010,4,8735.48,52162.0,69.7,2.75,0.0,0.0
FL,2011,4,20711.88,126.0,73.0,2.16,0.0,0.0
FL,2012,4,4207.81,348918.0,71.2,2.63,0.0,0.0
FL,2013,4,174.52,201207.0,71.4,3.96,0.0,0.0
FL,2014,4,790.48,31556.0,70.5,5.29,0.0,0.0
FL,2015,4,58349.28,243784.0,75.1,4.28,0.0,0.0
FL,2016,4,26392.3,12876.0,71.2,2.93,0.0,0.0
FL,2017,4,27718.32,105663.0,72.3,2.23,0.0,0.0
FL,2018,4,59499.89,134602.0,70.2,3.74,0.0,0.0
FL,2019,4,2923.69,13888.0,71.2,3.12,0.0,0.0
FL,2020,4,2192.59,276.0,73.1,4.3,0.0,0.0
FL,2000,5,1278.21,236336.0,77.3,0.91,0.0,0.0
FL,2001,5,2604.6,47225.0,74.9,2.35,0.0,0.0
FL,2002,5,708.36,50344.0,76.7,2.36,0.0,0.0
FL,2003,5,256.65,17753.0,78.1,4.25,0.0,0.0
FL,2004,5,4000.7,1586.0,76.3,1.77,0.0,0.0
FL,2005,5,14695.25,150851.0,74.4,3.96,0.0,0.0
FL,2006,5,984845.9,64986.0,75.7,2.67,0.0,0.0
FL,2007,5,86.18,2214.0,74.9,1.37,0.0,0.0
FL,2008,5,1500.67,209134.0,76.4,1.58,0.0,0.0
FL,2009,5,30.0,79431.0,76.6,8.91,0.0,0.0
FL,2010,5,152850.0,45858.0,78.5,4.22,0.0,0.0
FL,2011,5,680347.0,14290.0,76.2,1.61,0.0,0.0
FL,2012,5,11846.0,4841.0,77.6,5.29,0.0,0.0
FL,2013,5,828.0,1057419.0,74.0,4.62,0.0,0.0
FL,2014,5,2498.0,983.0,76.0,4.74,0.0,0.0
FL,2015,5,11645.0,206440.0,77.5,2.39,0.0,0.0
FL,2016,5,7721.0,11261.0,76.2,4.62,0.0,0.0
FL,2017,5,2254.0,13064.0,77.1,3.84,0.0,0.0
FL,2018,5,2317.0,69628.0,76.4,9.31,0.0,0.0
FL,2019,5,7081.0,52.0,78.8,3.41,0.0,0.0
FL,2020,5,19960.0,187952.0,75.7,5.05,0.0,0.0
FL,2000,6,4708.0,220968.0,80.5,5.72,0.0,0.0
FL,2001,6,129.0,13013.0,80.1,8.17,0.0,0.0
FL,2002,6,646.0,297286.0,79.6,10.19,0.0,0.0
FL,2003,6,63260.0,17215.0,80.1,10.7,0.0,0.0
FL,2004,6,34037.0,95423.0,81.3,7.94,0.0,0.0
FL,2005,6,32574.0,103441.0,79.9,11.09,0.0,0.0
FL,2006,6,82070.0,10010.0,80.5,5.57,0.0,0.0
FL,2007,6,4738.0,326.0,80.0,6.11,0.0,0.0
FL,2008,6,2656.0,266807.0,80.9,6.65,0.0,0.0
FL,2009,6,1156.0,36652.0,81.9,6.03,0.0,0.0
FL,2010,6,3498.0,60641.0,83.1,5.24,0.0,0.0
FL,2011,6,641.0,19818.0,82.1,4.74,0.0,0.0
FL,2012,6,222.0,1735.0,79.3,12.57,0.0,0.0
FL,2013,6,3615.0,119973.0,81.1,8.63,0.0,0.0
FL,2014,6,19569.0,73273.0,80.3,5.88,0.0,0.0
FL,2015,6,1155351.0,2033.0,81.7,6.05,0.0,0.0
FL,2016,6,108.0,158885.0,81.9,7.11,0.0,0.0
FL,2017,6,2280.0,83605.0,80.2,12.26,0.0,0.0
FL,2018,6,29.0,45646.0,81.5,6.59,0.0,0.0
FL,2019,6,67.0,13057.0,82.3,7.99,0.0,0.0
FL,2020,6,213116.0,5659.0,81.0,7.34,0.0,0.0
FL,2000,7,893179.0,943820.0,82.3,6.45,0.0,0.0
FL,2001,7,16870.0,1136.0,81.3,9.4,0.0,0.0
FL,2002,7,1064.0,195600.0,81.5,7.61,0.0,0.0
FL,2003,7,2049.0,11663.0,81.4,7.25,0.0,0.0
FL,2004,7,6764.0,19154.0,81.8,6.91,0.0,0.0
FL,2005,7,8586.0,90194.0,83.3,7.22,0.0,0.0
FL,2006,7,2897.0,113.0,82.0,6.27,0.0,0.0
FL,2007,7,2978.0,232929.0,82.4,7.5,0.0,0.0
FL,2008,7,9100.0,219835.0,81.2,8.1,0.0,0.0
FL,2009,7,116.0,28277.0,81.7,6.65,0.0,0.0
FL,2010,7,25651.0,194522.0,83.4,6.0,0.0,0.0
FL,2011,7,7067.0,14184.0,82.6,6.96,0.0,0.0
FL,2012,7,165.0,111790.0,82.4,5.84,0.0,0.0
FL,2013,7,830.0,90309.0,80.8,11.68,0.0,0.0
FL,2014,7,51879.0,16832.0,81.8,7.18,0.0,0.0
FL,2015,7,37978.0,234.0,82.8,7.83,0.0,0.0
FL,2016,7,44972.0,236436.0,84.0,4.87,0.0,0.0
FL,2017,7,115628.0,66094.0,82.8,7.57,0.0,0.0
FL,2018,7,5266.0,73011.0,82.4,8.4,0.0,0.0
FL,2019,7,3413.0,18407.0,82.8,7.53,0.0,0.0
FL,2020,7,1457.0,1950.0,83.0,8.18,0.0,0.0
FL,2000,8,3883.0,161104.0,81.7,5.28,0.0,0.0
FL,2001,8,822.0,77778.0,81.4,6.74,0.0,0.0
FL,2002,8,182.0,1637.0,81.1,7.37,0.0,0.0
FL,2003,8,4646.0,135605.0,81.1,8.6,0.0,0.0
FL,2004,8,19782.0,206339.0,81.4,9.85,0.0,0.0
FL,2005,8,1483554.0,61086.0,83.2,7.04,0.0,0.0
FL,2006,8,151.0,9609.0,82.8,6.76,0.0,0.0
FL,2007,8,2930.0,6849.0,83.7,4.94,0.0,0.0
FL,2008,8,46.0,1023516.0,81.3,12.77,0.0,0.0
FL,2009,8,86.0,1105.0,82.1,6.46,0.0,0.0
FL,2010,8,287200.0,371735.0,83.5,8.16,0.0,0.0
FL,2011,8,1256467.0,7684.0,83.7,6.65,0.0,0.0
FL,2012,8,23860.0,22174.0,81.5,10.38,0.0,0.0
FL,2013,8,1519.0,99086.0,82.2,7.56,0.0,0.0
FL,2014,8,3730.0,9.0,82.9,5.24,0.0,0.0
FL,2015,8,18955.0,270837.0,82.4,8.44,0.0,0.0
FL,2016,8,9417.0,325771.0,83.0,8.12,0.0,0.0
FL,2017,8,4135.0,30542.0,82.8,8.52,0.0,0.0
FL,2018,8,4252.0,326673.0,82.2,7.61,0.0,0.0
FL,2019,8,12990.0,20185.0,82.9,8.79,0.0,0.0
FL,2020,8,165.0,240282.0,83.2,7.93,0.0,0.0
FL,2000,9,37675.0,136732.0,79.5,8.48,0.0,0.0
FL,2001,9,6681.0,464.0,77.6,10.41,0.0,0.0
FL,2002,9,236.0,16832.0,81.0,6.63,0.0,0.0
FL,2003,9,1185.0,9514.0,78.9,5.96,0.0,0.0
FL,2004,9,95329.0,385032.0,79.9,12.52,0.0,0.0
FL,2005,9,48824.0,11125.0,80.8,4.29,0.0,0.0
FL,2006,9,52698.0,69132.0,79.3,5.25,0.0,0.0
FL,2007,9,149565.0,58176.0,80.5,6.2,0.0,0.0
FL,2008,9,6859.0,21704.0,79.7,3.19,0.0,0.0
FL,2009,9,4872.0,0.0,80.5,5.88,0.0,0.0
FL,2010,9,2135.0,1870.0,80.9,4.33,0.0,0.0
FL,2011,9,4973.0,175638.0,79.7,5.53,0.0,0.0
FL,2012,9,1168.0,109180.0,79.5,5.59,0.0,0.0
FL,2013,9,331.0,1123.0,80.0,6.05,0.0,0.0
FL,2014,9,6633.0,226857.0,79.7,8.85,0.0,0.0
FL,2015,9,25265.0,183356.0,80.0,6.67,0.0,0.0
FL,2016,9,2072257.0,77161.0,81.1,7.43,0.0,0.0
FL,2017,9,760.0,10958.0,80.4,8.87,0.0,0.0
FL,2018,9,4183.0,5454.0,82.4,4.91,0.0,0.0
